tag_id,tag_key,zh_name,en_name,category,parent_tag_key,level,aliases_zh,aliases_en,use_for_exact_filter,use_for_fulltext,use_for_semantic,use_for_weighting,default_usage_class,default_active_input_allowed,default_reference_role,risk_level,description_zh,description_en,examples,do_not_use_for,source_basis,status
TAG_COMPOSITION_BLOCKING_0198,space_type,空间类型,Space Type,composition_blocking,composition_blocking,L2,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,空间类型。,Space Type,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0199,blocking,空间调度,Blocking,composition_blocking,composition_blocking,L2,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,空间调度。,Blocking,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0200,subject_relation,主体关系,Subject Relation,composition_blocking,composition_blocking,L2,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,主体关系。,Subject Relation,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0201,spatial_risk,空间风险,Spatial Risk,composition_blocking,composition_blocking,L2,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,空间风险。,Spatial Risk,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0202,composition_rule,构图规则,Composition Rule,composition_blocking,composition_blocking,L2,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,构图规则。,Composition Rule,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0203,corridor,走廊,Corridor,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,走廊空间/构图标签。,Corridor,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0204,courtyard,庭院,Courtyard,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,庭院空间/构图标签。,Courtyard,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0205,room,房间,Room,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,房间空间/构图标签。,Room,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0206,street,街道,Street,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,街道空间/构图标签。,Street,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0207,forest,森林,Forest,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,森林空间/构图标签。,Forest,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0208,stage,舞台,Stage,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,舞台空间/构图标签。,Stage,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0209,arena,竞技场,Arena,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,竞技场空间/构图标签。,Arena,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0210,bridge,桥,Bridge,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,桥空间/构图标签。,Bridge,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0211,stair,楼梯/台阶,Stair,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,楼梯/台阶空间/构图标签。,Stair,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0212,doorway,门框,Doorway,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,门框空间/构图标签。,Doorway,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0213,wall_side,墙边,Wall Side,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,墙边空间/构图标签。,Wall Side,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0214,near_wall,靠墙,Near Wall,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,靠墙空间/构图标签。,Near Wall,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0215,wide_empty_foreground,大面积空前景,Wide Empty Foreground,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,大面积空前景空间/构图标签。,Wide Empty Foreground,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0216,foreground_obstruction,前景遮挡,Foreground Obstruction,composition_blocking,space_type,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,前景遮挡空间/构图标签。,Foreground Obstruction,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0217,two_character_close,双人近身,Two-character Close,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,双人近身。,Two-character Close,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0218,two_character_far,双人远景,Two-character Far,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,双人远景。,Two-character Far,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0219,left_right_standoff,左右对峙,Left-right Standoff,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,左右对峙。,Left-right Standoff,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0220,foreground_subject,前景主体,Foreground Subject,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,前景主体。,Foreground Subject,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0221,background_target,背景目标,Background Target,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,背景目标。,Background Target,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0222,near_far_contrast,近远对比,Near-far Contrast,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,近远对比。,Near-far Contrast,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0223,center_axis,中轴,Center Axis,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,中轴。,Center Axis,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0224,off_center_pressure,偏心压迫构图,Off-center Pressure,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,偏心压迫构图。,Off-center Pressure,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0225,foot_anchor,脚下落点锚定,Foot Anchor,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,脚下落点锚定。,Foot Anchor,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0226,separate_stance_and_gaze,站位朝向分离,Separate Stance and Gaze,composition_blocking,blocking,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,站位朝向分离。,Separate Stance and Gaze,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0227,face_fusion_risk,脸部融合风险,Face Fusion Risk,composition_blocking,spatial_risk,L3,,,TRUE,TRUE,TRUE,TRUE,composition_risk,false,risk_filter,medium,脸部融合风险。,Face Fusion Risk,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0228,edge_stick_risk,贴边风险,Edge Stick Risk,composition_blocking,spatial_risk,L3,,,TRUE,TRUE,TRUE,TRUE,composition_risk,false,risk_filter,medium,贴边风险。,Edge Stick Risk,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0229,wrong_depth_risk,纵深错误风险,Wrong Depth Risk,composition_blocking,spatial_risk,L3,,,TRUE,TRUE,TRUE,TRUE,composition_risk,false,risk_filter,medium,纵深错误风险。,Wrong Depth Risk,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0230,background_anchor_weak,背景锚点弱,Weak Background Anchor,composition_blocking,spatial_risk,L3,,,TRUE,TRUE,TRUE,TRUE,composition_risk,false,risk_filter,medium,背景锚点弱。,Weak Background Anchor,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0231,too_many_subjects,主体过多,Too Many Subjects,composition_blocking,spatial_risk,L3,,,TRUE,TRUE,TRUE,TRUE,composition_risk,false,risk_filter,medium,主体过多。,Too Many Subjects,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0232,reference_attention_conflict_spatial,空间参考注意力冲突,Spatial Reference Attention Conflict,composition_blocking,spatial_risk,L3,,,TRUE,TRUE,TRUE,TRUE,composition_risk,false,risk_filter,medium,空间参考注意力冲突。,Spatial Reference Attention Conflict,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0233,rule_of_thirds,三分法,Rule of Thirds,composition_blocking,composition_rule,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,三分法必须转译为可见空间关系。,Rule of Thirds; must be translated into visible spatial relations.,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0234,leading_lines,引导线,Leading Lines,composition_blocking,composition_rule,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,引导线必须转译为可见空间关系。,Leading Lines; must be translated into visible spatial relations.,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0235,symmetry,对称构图,Symmetry,composition_blocking,composition_rule,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,对称构图必须转译为可见空间关系。,Symmetry; must be translated into visible spatial relations.,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0236,negative_space,负空间,Negative Space,composition_blocking,composition_rule,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,负空间必须转译为可见空间关系。,Negative Space; must be translated into visible spatial relations.,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0237,diagonal_composition,对角线构图,Diagonal Composition,composition_blocking,composition_rule,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,对角线构图必须转译为可见空间关系。,Diagonal Composition; must be translated into visible spatial relations.,,,TAG_SYSTEM_RESEARCH,candidate
TAG_COMPOSITION_BLOCKING_0238,repeating_rhythm,重复韵律,Repeating Rhythm,composition_blocking,composition_rule,L3,,,TRUE,TRUE,TRUE,TRUE,composition_reference,false,composition_reference,none,重复韵律必须转译为可见空间关系。,Repeating Rhythm; must be translated into visible spatial relations.,,,TAG_SYSTEM_RESEARCH,candidate
TAG_FX_POST_0239,impact_feedback,打击反馈,Impact Feedback,fx_post,fx_post,L2,,,TRUE,TRUE,TRUE,TRUE,fx_reference,false,fx_reference,none,打击反馈。,Impact Feedback,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0240,motion_depiction,运动表现,Motion Depiction,fx_post,fx_post,L2,,,TRUE,TRUE,TRUE,TRUE,fx_reference,false,fx_reference,none,运动表现。,Motion Depiction,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0241,particle_env,粒子环境反馈,Particle / Environment,fx_post,fx_post,L2,,,TRUE,TRUE,TRUE,TRUE,fx_reference,false,fx_reference,none,粒子环境反馈。,Particle / Environment,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0242,transition_packaging,转场包装,Transition Packaging,fx_post,fx_post,L2,,,TRUE,TRUE,TRUE,TRUE,fx_reference,false,fx_reference,none,转场包装。,Transition Packaging,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0243,graphic_overlay,图文包装,Graphic Overlay,fx_post,fx_post,L2,,,TRUE,TRUE,TRUE,TRUE,fx_reference,false,fx_reference,none,图文包装。,Graphic Overlay,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0244,composite_replacement,合成替换,Composite Replacement,fx_post,fx_post,L2,,,TRUE,TRUE,TRUE,TRUE,fx_reference,false,fx_reference,none,合成替换。,Composite Replacement,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0245,fx_execution_mode,特效执行方式,FX Execution Mode,fx_post,fx_post,L2,,,TRUE,TRUE,TRUE,TRUE,fx_reference,false,fx_reference,none,特效执行方式。,FX Execution Mode,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0246,generate_inside_model,模型内生成,Generate Inside Model,fx_post,fx_execution_mode,L3,,,TRUE,TRUE,TRUE,TRUE,generate_inside_model,maybe,fx_reference,low,模型应直接生成场景内物理现象。,模型应直接生成场景内物理现象。,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0247,generate_plus_post,生成后后期增强,Generate Plus Post,fx_post,fx_execution_mode,L3,,,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,low,模型生成基础现象，后期增强节奏/强度。,模型生成基础现象，后期增强节奏/强度。,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0248,post_only,仅后期制作,Post Only,fx_post,fx_execution_mode,L3,,,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,none,文字、logo、HUD、排版、屏幕替换等优先后期。,文字、logo、HUD、排版、屏幕替换等优先后期。,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0249,editing_reference_only_fx,仅剪辑参考,Editing Reference Only,fx_post,fx_execution_mode,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,只参考切点、节奏、变速和卡点。,只参考切点、节奏、变速和卡点。,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0250,review_standard_only_fx,仅审片标准,Review Standard Only,fx_post,fx_execution_mode,L3,,,TRUE,TRUE,TRUE,TRUE,review_standard_only,false,review_standard,none,只用于评价生成结果。,只用于评价生成结果。,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0251,white_flash,白闪,White Flash,fx_post,impact_feedback,L3,闪白;冲击闪,"impact flash,flash white",TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,白闪特效/后期标签。,White Flash,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0252,black_flash,黑闪,Black Flash,fx_post,impact_feedback,L3,黑帧闪,black flash,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,黑闪特效/后期标签。,Black Flash,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0253,color_flash,色闪,Color Flash,fx_post,impact_feedback,L3,彩色闪,color flash,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,色闪特效/后期标签。,Color Flash,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0254,invert_flash,反相闪,Invert Flash,fx_post,impact_feedback,L3,反相冲击,inversion flash,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,反相闪特效/后期标签。,Invert Flash,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0255,impact_frame,冲击帧,Impact Frame,fx_post,impact_feedback,L3,冲击定格,impact frame,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,冲击帧特效/后期标签。,Impact Frame,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0256,micro_jitter,微抖,Micro Jitter,fx_post,impact_feedback,L3,微震,micro jitter,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,微抖特效/后期标签。,Micro Jitter,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0257,shock_ripple,冲击波纹,Shock Ripple,fx_post,impact_feedback,L3,冲击波纹,"shock ripple,radial ripple",TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,冲击波纹特效/后期标签。,Shock Ripple,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0258,motion_blur,运动模糊,Motion Blur,fx_post,motion_depiction,L3,动态模糊,motion blur,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,运动模糊特效/后期标签。,Motion Blur,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0259,directional_blur,方向模糊,Directional Blur,fx_post,motion_depiction,L3,方向性模糊,directional blur,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,方向模糊特效/后期标签。,Directional Blur,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0260,afterimage,残影,Afterimage,fx_post,motion_depiction,L3,残影;拖影,"afterimage,ghost trail",TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,残影特效/后期标签。,Afterimage,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0261,ghosting,鬼影,Ghosting,fx_post,motion_depiction,L3,鬼影,ghosting,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,鬼影特效/后期标签。,Ghosting,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0262,speed_line,速度线,Speed Line,fx_post,motion_depiction,L3,速度线,"speed lines,manga streaks",TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,速度线特效/后期标签。,Speed Line,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0263,anime_impact_frame,动漫冲击帧,Anime Impact Frame,fx_post,motion_depiction,L3,动漫冲击,anime impact frame,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,动漫冲击帧特效/后期标签。,Anime Impact Frame,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0264,dust_burst,尘爆,Dust Burst,fx_post,particle_env,L3,扬尘;尘爆,dust burst,TRUE,TRUE,TRUE,TRUE,generate_inside_model,maybe,fx_reference,none,尘爆特效/后期标签。,Dust Burst,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0265,debris_burst,碎屑爆散,Debris Burst,fx_post,particle_env,L3,碎屑;破片,"debris burst,fragments",TRUE,TRUE,TRUE,TRUE,generate_inside_model,maybe,fx_reference,none,碎屑爆散特效/后期标签。,Debris Burst,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0266,rain_splash,雨水飞溅,Rain Splash,fx_post,particle_env,L3,雨水反馈;水花,"rain splash,rain spray",TRUE,TRUE,TRUE,TRUE,generate_inside_model,maybe,fx_reference,none,雨水飞溅特效/后期标签。,Rain Splash,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0267,water_spray,水雾喷溅,Water Spray,fx_post,particle_env,L3,水雾,water spray,TRUE,TRUE,TRUE,TRUE,generate_inside_model,maybe,fx_reference,none,水雾喷溅特效/后期标签。,Water Spray,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0268,spark_shower,火花飞溅,Spark Shower,fx_post,particle_env,L3,火花,"spark shower,sparks",TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,火花飞溅特效/后期标签。,Spark Shower,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0269,smoke_plume,烟羽,Smoke Plume,fx_post,particle_env,L3,烟雾柱,smoke plume,TRUE,TRUE,TRUE,TRUE,generate_inside_model,maybe,fx_reference,none,烟羽特效/后期标签。,Smoke Plume,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0270,ember_fall,余烬飘落,Ember Fall,fx_post,particle_env,L3,余烬,embers,TRUE,TRUE,TRUE,TRUE,generate_inside_model,maybe,fx_reference,none,余烬飘落特效/后期标签。,Ember Fall,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0271,energy_trail,能量拖尾,Energy Trail,fx_post,particle_env,L3,能量尾迹,energy trail,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,能量拖尾特效/后期标签。,Energy Trail,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0272,glow_trail,发光拖尾,Glow Trail,fx_post,particle_env,L3,光拖尾,glow trail,TRUE,TRUE,TRUE,TRUE,generate_plus_post,maybe,fx_reference,none,发光拖尾特效/后期标签。,Glow Trail,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0273,mask_transition,遮罩转场,Mask Transition,fx_post,transition_packaging,L3,遮罩转场,mask transition,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,遮罩转场特效/后期标签。,Mask Transition,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0274,glitch_transition,故障转场,Glitch Transition,fx_post,transition_packaging,L3,故障闪烁,glitch,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,故障转场特效/后期标签。,Glitch Transition,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0275,light_leak,漏光,Light Leak,fx_post,transition_packaging,L3,漏光,light leak,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,漏光特效/后期标签。,Light Leak,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0276,lens_flare,镜头光斑,Lens Flare,fx_post,transition_packaging,L3,镜头眩光,lens flare,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,镜头光斑特效/后期标签。,Lens Flare,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0277,film_burn,胶片灼烧,Film Burn,fx_post,transition_packaging,L3,胶片烧灼,film burn,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,胶片灼烧特效/后期标签。,Film Burn,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0278,wipe_transition,擦除转场,Wipe Transition,fx_post,transition_packaging,L3,擦除,wipe,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,擦除转场特效/后期标签。,Wipe Transition,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0279,split_screen,分屏,Split Screen,fx_post,transition_packaging,L3,分屏,split screen,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,分屏特效/后期标签。,Split Screen,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0280,hud_overlay,HUD叠加,HUD Overlay,fx_post,graphic_overlay,L3,HUD;游戏界面,"hud,heads up display",TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,HUD叠加特效/后期标签。,HUD Overlay,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0281,ui_overlay,UI叠加,UI Overlay,fx_post,graphic_overlay,L3,UI界面,ui overlay,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,UI叠加特效/后期标签。,UI Overlay,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0282,logo_reveal,Logo揭示,Logo Reveal,fx_post,graphic_overlay,L3,logo展示,logo reveal,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,Logo揭示特效/后期标签。,Logo Reveal,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0283,typography_animation,文字动画,Typography Animation,fx_post,graphic_overlay,L3,文字包装,"kinetic type,animated title",TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,文字动画特效/后期标签。,Typography Animation,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0284,lower_third,下三分之一标题,Lower Third,fx_post,graphic_overlay,L3,下三分之一,lower third,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,下三分之一标题特效/后期标签。,Lower Third,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0285,callout,标注气泡,Callout,fx_post,graphic_overlay,L3,标注;提示框,"callout,annotation",TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,标注气泡特效/后期标签。,Callout,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0286,screen_replacement,屏幕替换,Screen Replacement,fx_post,composite_replacement,L3,屏幕替换,screen replacement,TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,屏幕替换特效/后期标签。,Screen Replacement,,,FX_POST_RESEARCH,candidate
TAG_FX_POST_0287,tracked_matte,跟踪遮罩,Tracked Matte,fx_post,composite_replacement,L3,跟踪蒙版,"tracked matte,object matte",TRUE,TRUE,TRUE,TRUE,post_only,false,post_plan,medium,跟踪遮罩特效/后期标签。,Tracked Matte,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0288,cut_type,剪辑类型,Cut Type,editing_rhythm,editing_rhythm,L2,,,TRUE,TRUE,TRUE,TRUE,editing_reference,false,editing_reference,none,剪辑类型。,Cut Type,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0289,tempo,速度节奏,Tempo,editing_rhythm,editing_rhythm,L2,,,TRUE,TRUE,TRUE,TRUE,editing_reference,false,editing_reference,none,速度节奏。,Tempo,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0290,timing_pattern,节奏模式,Timing Pattern,editing_rhythm,editing_rhythm,L2,,,TRUE,TRUE,TRUE,TRUE,editing_reference,false,editing_reference,none,节奏模式。,Timing Pattern,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0291,speed_ramp,速度渐变,Speed Ramp,editing_rhythm,timing_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,速度渐变剪辑节奏标签。,Speed Ramp,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0292,time_remap,时间重映射,Time Remap,editing_rhythm,timing_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,时间重映射剪辑节奏标签。,Time Remap,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0293,slow_motion,慢动作,Slow Motion,editing_rhythm,tempo,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,慢动作剪辑节奏标签。,Slow Motion,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0294,freeze_frame,冻结帧,Freeze Frame,editing_rhythm,timing_pattern,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,冻结帧剪辑节奏标签。,Freeze Frame,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0295,jump_cut,跳切,Jump Cut,editing_rhythm,cut_type,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,跳切剪辑节奏标签。,Jump Cut,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0296,smash_cut,硬撞剪辑,Smash Cut,editing_rhythm,cut_type,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,硬撞剪辑剪辑节奏标签。,Smash Cut,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0297,match_cut,匹配剪辑,Match Cut,editing_rhythm,cut_type,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,匹配剪辑剪辑节奏标签。,Match Cut,,,FX_POST_RESEARCH,candidate
TAG_EDITING_RHYTHM_0298,cut_mid_exchange_edit,动作中切,Cut Mid-exchange,editing_rhythm,cut_type,L3,,,TRUE,TRUE,TRUE,TRUE,editing_reference_only,false,editing_reference,none,动作中切剪辑节奏标签。,Cut Mid-exchange,,,FX_POST_RESEARCH,candidate
