"program_id","macro_id","experiment_id","family_id","family_name","prompt_architecture","replicate_index","task_type","model_version","duration","ratio","ratio_rule","video_resolution","poll","prompt_path","prompt_sha256","package_path","package_sha256","fixture_ids","fixture_paths","fixture_sha256s","expected_result_images_count","expected_result_videos_count","expected_output_count","planned_credit_cost","output_dir","output_name","review_frame_plan","applicable_scoring_dimensions","no_submit","submit_authorized","query_authorized","download_authorized","retry_authorized","resubmit_authorized","batch_authorized","final_master","locked","status","notes"
"CAL-001","CAL-001A","CAL001-F05-P1-R1","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P1_LEGACY_DESCRIPTIVE","1","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P1_prompt.txt","59ca488fde62b254eb367b59931773442f3112d3f8149e5cbeaef3b9158bd842","experiments/CAL-001/packages/F05/CAL001-F05-P1-R1_package.json","fd082ec6887d1f7e07e33d115e4679f0b5e3a081d08f3f035c9076dfd63b74b4","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P1-R1","CAL001-F05-P1-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P1-R2","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P1_LEGACY_DESCRIPTIVE","2","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P1_prompt.txt","59ca488fde62b254eb367b59931773442f3112d3f8149e5cbeaef3b9158bd842","experiments/CAL-001/packages/F05/CAL001-F05-P1-R2_package.json","f5cd80f115a8af91d680077fb0c9316c03335ccc3024eb572ce6dbe0b90db474","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P1-R2","CAL001-F05-P1-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P1-R3","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P1_LEGACY_DESCRIPTIVE","3","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P1_prompt.txt","59ca488fde62b254eb367b59931773442f3112d3f8149e5cbeaef3b9158bd842","experiments/CAL-001/packages/F05/CAL001-F05-P1-R3_package.json","02132892efdc356b7b0e0a033f8e25b2fec87fa279ea82761fab531117077772","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P1-R3","CAL001-F05-P1-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P2-R1","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P2_RESULT_FIRST_CONCISE","1","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P2_prompt.txt","3b22eed98f8165c441b58c45b4285dbf40a37d4979f3d1f27c87b43e43698056","experiments/CAL-001/packages/F05/CAL001-F05-P2-R1_package.json","632c69ee4bd6be1baccf944ea729b6bbbdddabaae0fadc40bc091e9d47bd7709","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P2-R1","CAL001-F05-P2-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P2-R2","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P2_RESULT_FIRST_CONCISE","2","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P2_prompt.txt","3b22eed98f8165c441b58c45b4285dbf40a37d4979f3d1f27c87b43e43698056","experiments/CAL-001/packages/F05/CAL001-F05-P2-R2_package.json","4679d83bb5c6ddb538898fe73560a40a8fa5521b40b3c791e38ed25b9f5df7e6","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P2-R2","CAL001-F05-P2-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P2-R3","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P2_RESULT_FIRST_CONCISE","3","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P2_prompt.txt","3b22eed98f8165c441b58c45b4285dbf40a37d4979f3d1f27c87b43e43698056","experiments/CAL-001/packages/F05/CAL001-F05-P2-R3_package.json","bb00b5a4f863abda94874fabbc83cdedfd037a04423d5fcb358f5159933b1534","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P2-R3","CAL001-F05-P2-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P3-R1","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P3_RESULT_FIRST_WITH_DUTIES","1","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P3_prompt.txt","d18ee36742cd07e75f01fd2bb7d014ad978347b366d3d395fa2cfd1266ad8be8","experiments/CAL-001/packages/F05/CAL001-F05-P3-R1_package.json","fb50fbd7003f647b76aa3de729cf0e42c26607e0407aaaf91c30149140a89b4b","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P3-R1","CAL001-F05-P3-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P3-R2","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P3_RESULT_FIRST_WITH_DUTIES","2","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P3_prompt.txt","d18ee36742cd07e75f01fd2bb7d014ad978347b366d3d395fa2cfd1266ad8be8","experiments/CAL-001/packages/F05/CAL001-F05-P3-R2_package.json","b7b11982bfa8a68e61d63fd6387e42ce1513eb0feca04f73514f188d8fa4eaa4","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P3-R2","CAL001-F05-P3-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P3-R3","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P3_RESULT_FIRST_WITH_DUTIES","3","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P3_prompt.txt","d18ee36742cd07e75f01fd2bb7d014ad978347b366d3d395fa2cfd1266ad8be8","experiments/CAL-001/packages/F05/CAL001-F05-P3-R3_package.json","8c6be6ab4aa8e96dc938e7999cedb7a75b296d2e63b7976f48dae159b9e0352a","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P3-R3","CAL001-F05-P3-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P4-R1","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P4_RESULT_FIRST_TIMED_COMPACT","1","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P4_prompt.txt","2000d4e703d3235fece5db90fc21f778ccf35b463d01134f528254a581c2dadb","experiments/CAL-001/packages/F05/CAL001-F05-P4-R1_package.json","a360e30d190f25b4b574d1d728a32215967f1d57a1f537fdf2103bb85ae7b3d3","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P4-R1","CAL001-F05-P4-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P4-R2","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P4_RESULT_FIRST_TIMED_COMPACT","2","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P4_prompt.txt","2000d4e703d3235fece5db90fc21f778ccf35b463d01134f528254a581c2dadb","experiments/CAL-001/packages/F05/CAL001-F05-P4-R2_package.json","38dd7d0c3d69168cc681aa772a60db63c780130186562ce4f9a2757b01eed8b5","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P4-R2","CAL001-F05-P4-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F05-P4-R3","F05","FRAMES2VIDEO_CONTROLLED_STATE_TRANSITION","P4_RESULT_FIRST_TIMED_COMPACT","3","frames2video","seedance2.0_vip","5","","inferred_from_first_frame","720p","0","experiments/CAL-001/prompts/F05/CAL001-F05-P4_prompt.txt","2000d4e703d3235fece5db90fc21f778ccf35b463d01134f528254a581c2dadb","experiments/CAL-001/packages/F05/CAL001-F05-P4-R3_package.json","97f0f406dd96417f35abf3ed8388873eea20b1e900250d07edc34f2e883975a9","CAL001-F05-FIRST-01|CAL001-F05-LAST-01","productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p15s.png|productions/chi_yan_tian_qiong/derived_refs/SHOT-02-V008_start_frame_candidates/SHOT-02-V008_start_candidate_1p30s.png","82deaa75293ae75be3bd2b4d1b2da82ce3e4f263a5380ed2ed01a4ec5b3030df|56244830c24cb08c3d0e694af9e146a75ca342da680ccfd5c26a59b9168a5c09","0","1","1","70","experiments/CAL-001/runs/CAL001-F05-P4-R3","CAL001-F05-P4-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","start_frame_fidelity|end_frame_fidelity|subject_structure_stability|temporal_coherence|editability","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F06-P1-R1","F06","MULTIMODAL_DUAL_IDENTITY_SPATIAL_BLOCKING","P1_LEGACY_DESCRIPTIVE","1","multimodal2video","seedance2.0_vip","5","16:9","explicit","720p","0","experiments/CAL-001/prompts/F06/CAL001-F06-P1_prompt.txt","1672ee6ba29d82c844af6e4700607582410a323c24409697916b28e56a8b76f0","experiments/CAL-001/packages/F06/CAL001-F06-P1-R1_package.json","4f0f8356b2d0c04f03f1eb6d3f403259795e24b413031c883491856d25366710","CAL001-F06-IDENTITY-A|CAL001-F06-IDENTITY-B|CAL001-F06-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-CH-A-SUBJECT-001_locked_fenshou_full_body_subject.png|productions/chi_yan_tian_qiong/locked_refs/A-CH-B-IDENTITY-002_locked_shuangji_face_upper_body_identity_anchor.png|productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","83e21fe549d737a4ac7fdbc23d9b883526f5aebc668bdb1e107a149244a13d2f|15339627a18d20c00ffbf1321696c175c451f00cff621e3e20d1162ec5890e11|831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F06-P1-R1","CAL001-F06-P1-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","identity_stability|subject_structure_stability|spatial_compliance|prompt_goal_match|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F06-P1-R2","F06","MULTIMODAL_DUAL_IDENTITY_SPATIAL_BLOCKING","P1_LEGACY_DESCRIPTIVE","2","multimodal2video","seedance2.0_vip","5","16:9","explicit","720p","0","experiments/CAL-001/prompts/F06/CAL001-F06-P1_prompt.txt","1672ee6ba29d82c844af6e4700607582410a323c24409697916b28e56a8b76f0","experiments/CAL-001/packages/F06/CAL001-F06-P1-R2_package.json","ab74dfa67b0450c2507885c3e747cb3730e85cd7dbcaf36f090ebe207e7a2b30","CAL001-F06-IDENTITY-A|CAL001-F06-IDENTITY-B|CAL001-F06-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-CH-A-SUBJECT-001_locked_fenshou_full_body_subject.png|productions/chi_yan_tian_qiong/locked_refs/A-CH-B-IDENTITY-002_locked_shuangji_face_upper_body_identity_anchor.png|productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","83e21fe549d737a4ac7fdbc23d9b883526f5aebc668bdb1e107a149244a13d2f|15339627a18d20c00ffbf1321696c175c451f00cff621e3e20d1162ec5890e11|831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F06-P1-R2","CAL001-F06-P1-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","identity_stability|subject_structure_stability|spatial_compliance|prompt_goal_match|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F06-P1-R3","F06","MULTIMODAL_DUAL_IDENTITY_SPATIAL_BLOCKING","P1_LEGACY_DESCRIPTIVE","3","multimodal2video","seedance2.0_vip","5","16:9","explicit","720p","0","experiments/CAL-001/prompts/F06/CAL001-F06-P1_prompt.txt","1672ee6ba29d82c844af6e4700607582410a323c24409697916b28e56a8b76f0","experiments/CAL-001/packages/F06/CAL001-F06-P1-R3_package.json","c35bbe6f376a9fd60e504d78c6a9febbf53435407b1477e475adc1c50bb6d825","CAL001-F06-IDENTITY-A|CAL001-F06-IDENTITY-B|CAL001-F06-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-CH-A-SUBJECT-001_locked_fenshou_full_body_subject.png|productions/chi_yan_tian_qiong/locked_refs/A-CH-B-IDENTITY-002_locked_shuangji_face_upper_body_identity_anchor.png|productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","83e21fe549d737a4ac7fdbc23d9b883526f5aebc668bdb1e107a149244a13d2f|15339627a18d20c00ffbf1321696c175c451f00cff621e3e20d1162ec5890e11|831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F06-P1-R3","CAL001-F06-P1-R3_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","identity_stability|subject_structure_stability|spatial_compliance|prompt_goal_match|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F06-P2-R1","F06","MULTIMODAL_DUAL_IDENTITY_SPATIAL_BLOCKING","P2_RESULT_FIRST_CONCISE","1","multimodal2video","seedance2.0_vip","5","16:9","explicit","720p","0","experiments/CAL-001/prompts/F06/CAL001-F06-P2_prompt.txt","4d0d3d5ff85da699f60434cf0eb431c76b0c45836bb87700eebfb4406c58b20b","experiments/CAL-001/packages/F06/CAL001-F06-P2-R1_package.json","d6e89fbb02fc86096e43f8caecb934c3f7e0eb7912cc676d07c116f8bcd8d9dd","CAL001-F06-IDENTITY-A|CAL001-F06-IDENTITY-B|CAL001-F06-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-CH-A-SUBJECT-001_locked_fenshou_full_body_subject.png|productions/chi_yan_tian_qiong/locked_refs/A-CH-B-IDENTITY-002_locked_shuangji_face_upper_body_identity_anchor.png|productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","83e21fe549d737a4ac7fdbc23d9b883526f5aebc668bdb1e107a149244a13d2f|15339627a18d20c00ffbf1321696c175c451f00cff621e3e20d1162ec5890e11|831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F06-P2-R1","CAL001-F06-P2-R1_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","identity_stability|subject_structure_stability|spatial_compliance|prompt_goal_match|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
"CAL-001","CAL-001A","CAL001-F06-P2-R2","F06","MULTIMODAL_DUAL_IDENTITY_SPATIAL_BLOCKING","P2_RESULT_FIRST_CONCISE","2","multimodal2video","seedance2.0_vip","5","16:9","explicit","720p","0","experiments/CAL-001/prompts/F06/CAL001-F06-P2_prompt.txt","4d0d3d5ff85da699f60434cf0eb431c76b0c45836bb87700eebfb4406c58b20b","experiments/CAL-001/packages/F06/CAL001-F06-P2-R2_package.json","93c0fe9a49b479f23e6f2aa1fffd0dbe0c993765b374d84978c9a7e02c0410f9","CAL001-F06-IDENTITY-A|CAL001-F06-IDENTITY-B|CAL001-F06-SCENE-01","productions/chi_yan_tian_qiong/locked_refs/A-CH-A-SUBJECT-001_locked_fenshou_full_body_subject.png|productions/chi_yan_tian_qiong/locked_refs/A-CH-B-IDENTITY-002_locked_shuangji_face_upper_body_identity_anchor.png|productions/chi_yan_tian_qiong/locked_refs/A-SC-TEMPLE-COURTYARD-004_locked_main_hall_true_frontal_axis_stage.png","83e21fe549d737a4ac7fdbc23d9b883526f5aebc668bdb1e107a149244a13d2f|15339627a18d20c00ffbf1321696c175c451f00cff621e3e20d1162ec5890e11|831c8743c019d37334b64a5843c7e595b909f75090de15ba55ff4730891af452","0","1","1","70","experiments/CAL-001/runs/CAL001-F06-P2-R2","CAL001-F06-P2-R2_result.mp4","metadata|0.00s|1.00s|2.00s|3.00s|4.00s|final_readable|3x2_contact_sheet|no_cut|no_final|no_lock","identity_stability|subject_structure_stability|spatial_compliance|prompt_goal_match|temporal_coherence","true","false","false","false","false","false","false","false","false","planned_no_run","Fixed non-adaptive CAL-001A row; no live authority; runtime cost and command help require later activation audit."
